"","id","hhid","prov","male","age","marriage","edu","work","industry","insurance","rural","t_income","total_asset","t_asset","net_asset","fina_asset","risk_aver_a","finknow_int_a","finknow_inf_a","finknow_risk_a"
"1260","2015014554_1","2015014554","浙江省",1,74,1,2,0,0,1,0,11.0730591113947,44213,10.6967741424687,10.6967741424687,4200,5,2,2,0
"1261","2015014555_1","2015014555","浙江省",1,34,1,7,1,0,1,0,12.311162265124,6714330,15.7197546063419,15.7197546063419,273654,3,1,1,1
"1262","2015014559_1","2015014559","浙江省",1,73,1,4,0,0,1,0,11.3193407158976,1903194.25,14.4590442167389,14.4590442167389,77944.296875,5,2,2,2
"1263","2015014562_1","2015014562","浙江省",1,48,1,3,1,0,0,0,11.6502496558334,5098050,15.4443686716379,15.351958334771,229750,4,2,2,0
"1264","2015014569_1","2015014569","浙江省",1,62,0,4,0,0,1,0,11.0759967791871,3085044.5,14.9420766398529,14.9420766398529,1373644.5,4,1,1,1
"1265","2015014570_21","2015014570","浙江省",1,54,1,4,1,0,1,0,11.9640010843304,2893895,14.8781139035527,14.8781139035527,783350,3,1,2,1
"1266","2015014579_1","2015014579","浙江省",1,64,1,2,1,2,1,0,11.3866250088541,464427.8125,13.0485614161168,13.0485614161168,220527.828125,5,1,1,0
"1267","2015014582_4","2015014582","浙江省",1,25,0,4,1,5,1,0,11.3385720778255,129000,11.7675676833438,11.1418617835794,10000,1,1,1,2
"1268","2015014585_31","2015014585","浙江省",1,49,1,4,1,8,1,0,11.2614338781405,581350,13.2731082640968,13.2731082640968,166800,5,1,2,0
"1269","2015014590_2","2015014590","浙江省",1,54,1,2,1,0,1,0,11.9822413577795,1704920,14.3490287467778,14.3490287467778,268920,3,0,1,2
"1270","2015014591_2","2015014591","浙江省",1,65,1,2,0,0,1,0,12.5948696087156,2110719,14.5625392057012,14.5625392057012,31718,3,2,1,0
"1271","2015014593_1","2015014593","浙江省",0,49,0,6,1,12,1,0,10.5326427292574,2149905,14.5809342130811,14.5772061779325,450305,2,0,0,1
"1272","2015014599_1","2015014599","浙江省",1,26,1,3,1,2,0,0,10.7144177687525,11612,9.35979432514452,-10.5555001897375,1504,1,0,0,0
"1273","2015014602_1","2015014602","浙江省",1,47,1,2,1,0,1,0,0.0487901187563683,1631640,14.3050962019377,14.3050962019377,48500,5,2,2,0
"1274","2015014604_1","2015014604","浙江省",1,62,1,3,1,2,1,0,11.8275537064066,873255.75,13.6799837472452,13.6799837472452,277055.71875,4,2,1,2
"1275","2015014610_1","2015014610","浙江省",1,44,1,3,1,2,1,0,11.645859804394,1065458,13.8789153116303,13.8789153116303,428808,5,1,1,2
"1276","2015014614_1","2015014614","浙江省",1,59,0,2,1,2,1,0,11.1862253254977,655626,13.3933457833937,13.3933457833937,248000,5,2,2,0
"1277","2015014618_1","2015014618","浙江省",1,77,1,3,0,0,1,0,11.6446114057956,354469,12.778376174022,12.778376174022,187269,5,2,2,0
"1278","2015014621_2","2015014621","浙江省",0,71,1,2,0,0,1,1,10.5753600228172,752080,13.5305979802524,13.5305979802524,61500,5,2,2,0
"1279","2015014622_1","2015014622","浙江省",1,57,1,3,1,2,1,1,11.7521077061019,233280,12.3599947278024,12.3599947278024,16842,5,2,2,0
"1280","2015014624_2","2015014624","浙江省",0,63,1,3,0,0,1,1,11.3090329182481,493744,13.1097724432249,13.1097724432249,121640,5,0,1,0
"1281","2015014626_4","2015014626","浙江省",1,70,1,2,1,0,1,1,9.62943881510436,18200,9.80917687306489,9.80917687306489,0,5,2,2,0
"1282","2015014629_1","2015014629","浙江省",1,70,0,2,1,11,1,1,11.1279980080796,79900,11.2885311317544,11.2885311317544,60000,3,2,2,0
"1283","2015014630_1","2015014630","浙江省",0,63,1,2,1,2,1,1,11.9875403211485,214928,12.2780583673028,12.2780583673028,3678,5,0,0,0
"1284","2015014631_1","2015014631","浙江省",1,40,1,6,1,13,1,1,11.5117748032128,1164443,13.9677534190622,13.9677534190622,313443,5,0,0,0
"1285","2015014632_1","2015014632","浙江省",1,61,1,2,1,0,1,1,10.9508065468167,856889,13.6610636676043,13.6610636676043,22926,5,2,2,0
"1286","2015014633_1","2015014633","浙江省",1,53,1,3,1,4,1,1,11.0854340609996,1074429.75,13.8873006136812,13.8704056206898,372229.8125,5,1,0,0
"1287","2015014634_1","2015014634","浙江省",1,79,1,2,0,0,1,1,10.864177871707,564525,13.2437399485708,13.2437399485708,442000,3,1,2,0
"1288","2015014635_1","2015014635","浙江省",0,55,0,3,1,10,1,1,10.9544839872626,390243.53125,12.8745262623274,12.8745262623274,112773.53125,5,2,2,0
"1289","2015014636_1","2015014636","浙江省",1,63,1,2,0,0,1,1,10.6621883638355,180393.640625,12.1028966344649,12.1028966344649,120194.640625,5,2,2,0
"1290","2015014638_1","2015014638","浙江省",1,74,1,2,1,0,1,1,11.0507153869542,650300,13.3851890738572,13.3851890738572,140000,5,2,2,0
"1291","2015014779_1","2015014779","浙江省",1,70,1,2,0,0,1,0,11.0883730986284,735400,13.5081698478493,13.5081698478493,29400,5,2,2,2
"1292","2015014782_1","2015014782","浙江省",1,64,1,3,0,0,1,0,11.9649560422257,1824135.125,14.4166165285611,14.4166165285611,715485.125,4,2,1,0
"1293","2015014785_1","2015014785","浙江省",1,58,1,4,1,13,1,0,11.6331056252263,1434824,14.1765527515703,14.1765527515703,162124,5,0,0,0
"1294","2015014787_2","2015014787","浙江省",1,43,1,6,1,7,1,0,11.7014775715148,1696500,14.3440778632064,13.9522243812801,238000,4,0,2,0
"1295","2015014789_1","2015014789","浙江省",0,34,1,7,1,12,1,0,11.377994969057,917054,13.728921637182,13.728921637182,12059,4,1,2,0
"1296","2015014790_22","2015014790","浙江省",1,61,1,3,1,6,1,0,11.4789179270748,1269397,14.0540525425305,14.0540525425305,209897,3,2,2,0
"1297","2015014792_2","2015014792","浙江省",1,77,1,4,0,0,1,0,12.0696800206246,821620,13.6190332800461,13.6190332800461,150000,4,1,0,2
"1298","2015014793_2","2015014793","浙江省",1,38,1,6,1,12,1,0,11.0974630499055,2504049,14.7334195797008,14.7334195797008,96064,3,2,2,2
"1299","2015014831_1","2015014831","浙江省",1,53,1,4,1,0,1,1,11.8183307984515,2216320,14.6113587207561,14.6113587207561,326220,4,0,1,0
"1300","2015014839_21","2015014839","浙江省",1,55,1,2,1,0,1,1,12.0754569089608,2836912,14.8582266946282,14.8582266946282,536745,5,2,2,0
"1301","2015014842_2","2015014842","浙江省",1,40,1,4,1,0,1,1,10.5987699518931,146761,11.8965606922917,11.8965606922917,75211,2,0,1,0
"1302","2015014846_2","2015014846","浙江省",1,42,1,3,1,2,1,1,10.8649619529856,546769,13.2117816887354,13.2117816887354,87193,4,0,0,0
"1303","2015014876_2","2015014876","浙江省",1,33,1,7,1,0,1,0,8.0179667034936,5118088,15.4482914897705,15.3878877268303,307388,3,1,1,2
"1304","2015014884_1","2015014884","浙江省",1,28,0,4,1,5,0,0,11.1331792718922,5350,8.58485183989005,8.58485183989005,3700,4,2,2,0
"1305","2015014899_2","2015014899","浙江省",1,67,1,4,0,0,1,0,12.5141196871343,8738644,15.9832655868535,15.9832655868535,587143.5625,5,0,2,0
"1306","2015014913_1","2015014913","浙江省",1,55,1,3,1,0,1,1,11.3152486168049,1310156,14.0856567720569,14.0856567720569,428773,4,1,0,0
"1307","2015014935_2","2015014935","浙江省",1,68,1,2,0,0,1,0,10.3235128119756,243008,12.4008496435915,12.4008496435915,0,5,2,1,2
"1308","2015014942_1","2015014942","浙江省",1,54,1,4,1,0,1,0,12.0719696610067,2511738,14.7364855017676,14.7082206387896,1012738.125,4,0,1,0
"1309","2015014981_1","2015014981","浙江省",1,66,1,2,0,0,1,1,9.21034037197618,105050,11.5621917062731,11.5621917062731,2000,5,2,2,0
"1310","2015014999_21","2015014999","浙江省",1,56,1,3,1,2,1,0,11.3025130280097,1422881,14.1681942474332,14.1681942474332,611581,5,2,2,0
"1311","2015015012_1","2015015012","浙江省",1,74,1,2,0,0,1,0,11.2922787938546,3009000,14.9171183556122,14.9171183556122,1000,5,2,2,0
"1312","2015015046_2","2015015046","浙江省",1,66,1,2,0,0,1,1,9.6245319419564,725355,13.4944164691673,13.4944164691673,222328,5,2,2,0
"1313","2015015052_2","2015015052","浙江省",1,62,1,3,0,0,0,1,7.1066061377273,52524,10.8690254869789,10.8690254869789,1000,5,2,2,0
"1314","2015015173_1","2015015173","浙江省",0,47,1,4,0,0,1,0,11.170759047227,1537657,14.2457703872707,14.2457703872707,143240,4,1,2,2
"1315","2015015174_1","2015015174","浙江省",0,35,1,7,0,0,1,0,11.0132046209363,530500,13.1815752370362,13.1815752370362,29500,3,1,1,0
"1316","2015015176_1","2015015176","浙江省",1,48,1,3,1,0,1,0,10.4914307807024,349122,12.7631767102997,12.7631767102997,38922,5,2,2,0
"1317","2015015182_1","2015015182","浙江省",1,55,1,3,0,0,0,0,11.7557434490895,2365383.5,14.6764507232104,14.6764507232104,227883.578125,5,2,2,0
"1318","2015015185_1","2015015185","浙江省",1,55,1,6,0,0,1,0,10.7386969320633,845868.4375,13.6481191152659,13.6481191152659,536768.4375,4,1,2,1
"1319","2015015191_2","2015015191","浙江省",1,50,1,3,1,12,1,0,11.2113472873263,489200,13.1005266827952,13.1005266827952,149200,5,2,1,0
"1320","2015015192_2","2015015192","浙江省",1,60,1,4,1,3,1,0,11.2554492345755,442722,13.0006973125386,13.0006973125386,3974,5,2,0,0
"1321","2015015195_1","2015015195","浙江省",1,43,0,3,1,2,1,0,12.4411447677097,1866200,14.4394148357821,14.3729525563588,5000,5,2,2,0
"1322","2015015196_1","2015015196","浙江省",1,46,1,4,1,0,1,0,11.9030569449132,1877280,14.4453344786575,14.4183390803225,216480,4,0,2,2
"1323","2015015198_2","2015015198","浙江省",0,66,1,2,0,0,0,0,11.7664430201394,611318,13.3233725610274,13.3233725610274,97818,5,2,2,0
"1324","2015015199_1","2015015199","浙江省",1,43,1,2,1,12,1,0,11.607235144441,372500,12.8279923168018,12.8279923168018,50000,5,2,2,0
"1325","2015015202_1","2015015202","浙江省",1,63,1,2,1,0,1,0,10.435012460305,391359,12.8773805762855,12.8773805762855,13300,5,2,2,0
"1326","2015015205_1","2015015205","浙江省",1,56,1,4,1,0,1,0,10.77895628989,883300,13.6914201727332,13.5322188338138,3000,5,2,2,0
"1327","2015015206_1","2015015206","浙江省",0,47,1,3,1,2,0,0,11.313071102884,2196568,14.6024067002616,14.5558122800777,235019,5,0,0,0
"1328","2015015208_1","2015015208","浙江省",1,68,1,4,0,0,1,0,11.7284399891199,6881000,15.7442745481846,15.5872373734421,5000,5,2,2,0
"1329","2015015213_4","2015015213","浙江省",1,58,1,4,1,3,1,0,11.9643354233374,1650672,14.316693035691,14.0860505407488,22781,3,1,1,2
"1330","2015015214_2","2015015214","浙江省",1,32,1,4,1,2,1,0,11.2054079646843,782759,13.5705801370465,13.5705801370465,610559,5,2,2,0
"1331","2015015215_2","2015015215","浙江省",1,49,1,5,0,0,1,0,9.18998459171911,1045855,13.8603452906709,13.6916816578456,119200,5,1,2,0
"1332","2015015218_2","2015015218","浙江省",1,48,1,3,1,3,1,0,10.3181105984291,417429,12.941869748931,12.941869748931,105265,5,2,1,0
"1333","2015015219_1","2015015219","浙江省",1,67,1,2,0,0,1,0,9.21313645927818,1838109,14.4242478837302,14.4242478837302,41023,4,2,2,0
"1334","2015015220_2","2015015220","浙江省",1,57,1,3,0,0,1,0,11.6570690980503,1387483,14.1430018722754,14.1430018722754,555383,5,2,2,0
"1335","2015015222_1","2015015222","浙江省",1,44,1,3,1,0,1,0,12.5356641210592,1126408,13.9345443666334,13.7813413842741,236000,5,2,2,0
"1336","2015015224_2","2015015224","浙江省",1,55,1,2,1,2,1,0,12.0145246558057,466296,13.0525759045911,13.0525759045911,59290,5,2,2,0
"1337","2015015225_1","2015015225","浙江省",1,59,1,1,1,0,1,0,11.178995571978,546789,13.211818266585,13.1259349915901,14255,4,2,0,0
"1338","2015015227_2","2015015227","浙江省",1,49,1,4,1,12,1,0,10.5537533277777,620359,13.3380536217048,13.0178003214687,104037,4,1,2,2
"1339","2015015234_1","2015015234","浙江省",1,56,1,3,1,12,1,0,12.8056437668293,6505620,15.6881769766859,15.6881769766859,108169,5,0,0,0
"1340","2015015236_1","2015015236","浙江省",1,56,1,1,1,0,1,0,11.1243322230823,504208,13.1307441603296,13.0040482001857,2208,5,2,2,0
"1341","2015015239_2","2015015239","浙江省",1,53,1,3,1,1,1,0,9.27554273522182,719621,13.4864799635121,12.9471072019164,3620,5,0,0,0
"1342","2015015240_1","2015015240","浙江省",0,57,1,1,1,4,1,0,11.6685298644206,1046876,13.861321049219,13.6487189842966,70794,5,2,2,0
"1343","2015015241_3","2015015241","浙江省",1,36,1,3,1,4,1,0,11.7610435403535,195647,12.1840672940173,12.1840672940173,105826,3,0,1,0
"1344","2015015242_2","2015015242","浙江省",1,47,1,4,1,0,1,0,12.0908076868552,2466310,14.7182336644569,14.4916692478287,62500,4,0,1,0
"1345","2015015244_1","2015015244","浙江省",1,56,1,2,1,0,1,0,10.9038896270289,244880,12.4085235736193,12.3625634422896,117439,5,2,2,0
"1346","2015015247_1","2015015247","浙江省",1,56,1,2,1,3,1,0,11.392958796923,583068,13.2760590966098,13.2760590966098,262000,5,0,2,0
"1347","2015015249_1","2015015249","浙江省",1,51,1,3,1,0,1,0,11.5576597963104,648000,13.3816459753344,13.3816459753344,92000,5,0,1,0
"1348","2015015251_1","2015015251","浙江省",1,55,1,3,1,0,1,0,13.1307084601398,2522454,14.7407427951665,14.6581349432307,240000,5,2,2,0
"1349","2015015254_2","2015015254","浙江省",1,41,1,3,0,0,1,0,9.64439293693626,405081,12.9118423260913,12.9118423260913,154200,5,2,0,0
"1350","2015015259_1","2015015259","浙江省",0,59,1,1,1,0,1,1,10.5307619889454,331218,12.7105320478425,12.7105320478425,1718,1,2,2,0
"1351","2015015261_1","2015015261","浙江省",1,65,1,2,0,0,1,1,9.68657455097255,316950,12.6664993117123,12.6537987123528,4650,5,2,2,0
"1352","2015015266_1","2015015266","浙江省",0,62,0,1,1,0,1,1,9.14259671988966,314853,12.6598611422183,12.6598611422183,30000,5,2,2,0
"1353","2015015267_1","2015015267","浙江省",1,57,1,4,1,0,1,1,10.9793428540816,166172,12.0207786754897,12.0207786754897,200,5,2,2,0
"1354","2015015268_2","2015015268","浙江省",1,49,1,2,1,0,1,1,-11.4823580042037,242999,12.4008126070879,12.4008126070879,7492,3,2,2,0
"1355","2015015272_1","2015015272","浙江省",1,68,1,3,0,0,1,1,11.5815649406869,15425,9.64374484877359,9.64374484877359,10800,5,2,2,0
"1356","2015015275_3","2015015275","浙江省",1,47,1,3,1,2,1,1,10.7963765882287,534689,13.1894405484417,12.9708169701801,6141,5,2,2,0
"1357","2015015276_2","2015015276","浙江省",1,40,1,6,1,7777,1,1,11.6463797159475,157810,11.9691470567422,11.1606693151932,20010,5,1,0,0
"1358","2015015337_31","2015015337","浙江省",1,51,1,2,1,0,1,1,8.79724623670353,276140,12.5286632624701,12.5286632624701,51540,3,0,1,0
"1359","2015015339_1","2015015339","浙江省",1,73,1,1,0,0,1,1,10.5256756441556,333560,12.7175780382009,12.7175780382009,20500,3,0,1,0
"1360","2015015341_1","2015015341","浙江省",1,45,1,2,1,2,1,1,10.4963170365812,17850,9.78975878720778,9.78975878720778,2050,5,0,2,0
"1361","2015015347_2","2015015347","浙江省",1,71,1,2,1,0,1,1,7.49554194388426,292650,12.5867326347194,12.5867326347194,10000,5,2,2,0
"1362","2015015354_2","2015015354","浙江省",0,57,1,2,0,0,1,1,7.78322401633604,685574,13.4380117225594,13.1910943479316,770,5,2,2,0
"1363","2015015375_1","2015015375","浙江省",1,93,1,1,0,0,0,0,7.65052561001541,510557,13.1432575655938,13.1432575655938,1000,5,2,2,0
"1364","2015015377_21","2015015377","浙江省",0,82,0,2,0,0,1,0,12.3759630885386,2076018,14.5459621937506,14.5441387754893,146518,3,2,2,2
"1365","2015015390_2","2015015390","浙江省",1,45,1,3,1,0,1,0,10.137456129398,2631351,14.7830079604743,14.7830079604743,679365.9375,5,2,2,0
"1366","2015015543_2","2015015543","浙江省",1,50,1,7,1,13,1,0,12.0901931095682,4075660,15.2205432547327,15.0321014187258,961560,3,1,1,1
"1367","2015015547_2","2015015547","浙江省",1,62,1,2,0,0,1,0,12.3757057753934,558757,13.2334699527956,12.1998382520222,97780,5,2,1,0
"1368","2015015567_1","2015015567","浙江省",0,52,1,3,0,0,1,0,11.9352476901448,1546600,14.2515695311571,13.8020199677818,71600,5,2,2,0
"1369","2015015638_1","2015015638","安徽省",1,73,1,3,0,0,1,0,11.1851616838149,1176377,13.9779499342978,13.9779499342978,7127,5,2,2,0
"1370","2015015647_1","2015015647","安徽省",0,67,0,7,0,0,1,0,11.1942342056441,1102768,13.9133339406633,13.9133339406633,56768,5,2,2,0
"1371","2015015649_1","2015015649","安徽省",1,86,1,2,0,0,1,0,12.1247270060762,1594700,14.2821961887361,14.2821961887361,853800,5,1,2,2
"1372","2015015664_2","2015015664","安徽省",1,81,1,7,0,0,1,0,11.5590716607432,1077169,13.8898468611913,13.8898468611913,106674,4,0,1,0
"1373","2015015696_1","2015015696","安徽省",1,49,1,3,1,3,1,0,11.4212486763983,73494,11.2049590492157,11.2049590492157,48093,5,0,1,0
"1374","2015015705_1","2015015705","安徽省",1,35,1,3,1,0,1,0,-9.64406894535721,1898771,14.4567173927388,14.430031651969,223021,5,1,1,0
"1375","2015015739_2","2015015739","安徽省",0,69,1,1,0,0,1,0,10.4758785319603,592413,13.291959305767,13.291959305767,40,4,2,0,2
"1376","2015015741_1","2015015741","安徽省",1,69,1,1,0,0,1,0,8.73230457103318,6111,8.71784570489492,8.53915035876828,800,5,2,2,2
"1377","2015015744_1","2015015744","安徽省",1,67,1,3,0,0,1,0,10.1345992734995,49955,10.8188778791671,10.8188778791671,500,5,2,2,0
"1378","2015015745_1","2015015745","安徽省",1,49,1,6,1,12,1,0,12.0350025529462,3325330,15.0170794752676,15.0170794752676,169030,4,0,1,2
"1379","2015015752_2","2015015752","安徽省",1,42,1,7,1,13,1,0,11.8322370098795,1201434,13.999026401314,13.8656655046799,167364,3,1,2,2
"1380","2015015753_1","2015015753","安徽省",1,40,0,4,1,6,1,0,11.3507153113257,633982.5625,13.3597767290979,13.3509044359334,60582.5859375,5,0,0,0
"1381","2015015754_2","2015015754","安徽省",1,54,1,3,1,2,1,0,10.7610468693465,583100,13.2761139772102,13.2761139772102,220000,3,0,0,0
"1382","2015015758_2","2015015758","安徽省",1,58,1,6,1,13,1,0,10.6165599019033,716335.875,13.4819044351122,13.4819044351122,588835.875,4,1,2,0
"1383","2015015759_1","2015015759","安徽省",1,68,1,2,0,0,1,0,11.0635084693329,146354.40625,11.8937863992855,11.8937863992855,39754.4140625,5,2,2,2
"1384","2015015760_2","2015015760","安徽省",1,55,1,2,0,0,1,0,10.9945661302892,607526,13.3171502516349,12.9888914115854,23526,5,2,2,0
"1385","2015015761_2","2015015761","安徽省",1,56,1,3,0,0,1,0,12.7063902529654,754494.875,13.5338037645891,13.5338037645891,229594.890625,5,1,1,0
"1386","2015015767_1","2015015767","安徽省",0,43,1,1,1,12,1,0,8.47782846789396,104908,11.5608390545842,10.4604713082832,62707,4,2,2,0
"1387","2015015769_1","2015015769","安徽省",1,64,1,4,0,0,1,0,10.9919653267236,181038,12.106462232964,10.4923292162868,633,5,2,2,0
"1388","2015015780_2","2015015780","安徽省",1,48,1,3,1,2,1,0,11.1872091752005,234427,12.3648995177647,12.3648995177647,4800,5,1,1,2
"1389","2015015782_1","2015015782","安徽省",1,73,1,2,0,0,1,0,0.0487901187563683,243010,12.4008578737393,12.3884358681228,2460,5,2,2,0
"1390","2015015785_23","2015015785","安徽省",1,77,1,1,1,0,1,0,12.1361275350933,949050,13.7632167632431,13.7632167632431,160500,5,2,0,0
"1391","2015015786_2","2015015786","安徽省",1,63,1,2,0,0,1,0,10.2625945366661,383707,12.857634519488,12.857634519488,36537,5,2,2,0
"1392","2015015789_2","2015015789","安徽省",1,88,1,1,0,0,1,0,11.083399450953,335828,12.7243544031155,12.5275327620309,5728,4,0,2,2
"1393","2015015790_1","2015015790","安徽省",1,72,1,1,1,0,1,0,8.8378263640077,92329,11.4331135639921,11.318478693978,0,3,2,2,2
"1394","2015015792_1","2015015792","安徽省",0,54,1,2,0,0,1,0,13.0723229820215,736269.125,13.5093509898415,13.5093509898415,594269.125,5,0,2,0
"1395","2015015794_2","2015015794","安徽省",1,42,1,3,1,3,1,0,11.1625485041784,244696,12.4077719027504,12.4077719027504,163014,5,0,0,0
"1396","2015015796_2","2015015796","安徽省",1,64,1,4,0,0,1,0,11.1640060830473,489677,13.1015012690563,13.1015012690563,84200,4,2,2,2
"1397","2015015798_1","2015015798","安徽省",1,70,1,2,1,0,1,0,8.9457235724554,143101,11.8713059536403,11.8713059536403,300,4,2,2,2
"1398","2015015801_1","2015015801","安徽省",1,77,1,1,0,0,1,0,10.7679585356805,69270,11.1457671910167,11.1457671910167,1000,5,0,2,2
"1399","2015015802_2","2015015802","安徽省",1,74,1,2,0,0,1,0,8.28399930424853,5172,8.55101473989175,8.55101473989175,4412,5,0,0,2
"1400","2015015803_3","2015015803","安徽省",1,55,1,3,1,2,1,0,11.5961508429559,340761,12.7389366307692,12.7389366307692,64061,5,1,0,0
"1401","2015015807_1","2015015807","安徽省",0,54,1,3,1,7,1,1,10.9492614941882,122697,11.7174731805223,11.7174731805223,61000,4,2,2,0
