"","id","hhid","prov","male","age","marriage","edu","edu_p","health","work","industry","insurance","rural","total_income","t_income","total_asset","t_asset","nasset","net_asset","fina_asset","house_asset","risk_aver","finknow","finknow_int","finknow_inf","finknow_risk","finance_inf","ind_business","house","numhouse","cash","current_dep","time_dep","stock","stock_a","bond","bond_a","fund","fund_a","inter_fin","inter_fin_a","fin_planning","fin_planning_a","derivative","der_a","golden","golden_a","nonrmb","nonrmb_a","riskasset","pro_stock","fin_market","pro_fin_market","t_income2","age2"
"78","2013008243_1","2013008243","上海市",0,61,1,4,4,3,0,0,1,0,95107,11.4627578525544,1617085,14.2961357036588,1617085,14.2961357036588,7685,1600000,3,1,0,1,0,4,0,1,1,2000,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,131.394817586297,3721
"79","2013008246_2","2013008246","上海市",1,70,1,3,3,4,0,0,1,0,94870,11.4602628123869,3096423.75,14.9457583744809,3096423.75,14.9457583744809,95153.6796875,3e+06,5,0,0,0,0,1,0,1,1,2200,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,131.337623728979,4900
"80","2013008251_1","2013008251","上海市",1,65,1,2,2,3,0,0,1,0,207500,12.2428866186529,2733702,14.8211672925199,2733702,14.8211672925199,339301,2350000,5,1,0,1,0,2,0,1,2,5500,0,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.88827275719,4225
"81","2013008253_2","2013008253","上海市",1,71,1,4,4,3,0,0,1,0,925,6.82979373751242,2651860,14.7907718385475,2651860,14.7907718385475,103000,2500000,3,1,1,0,0,1,0,1,1,3000,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6460824969639,5041
"82","2013008254_1","2013008254","上海市",0,64,1,3,3,3,0,0,1,0,46351.83984375,10.7440162647855,2120962.25,14.56738043518,2120962.25,14.56738043518,111262.3125,2e+06,5,0,0,0,0,1,0,1,1,5000,0,79456,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,115.433885497975,4096
"83","2013008256_2","2013008256","上海市",1,85,1,3,3,2,0,0,1,0,20750,9.94030152565884,3700208,15.1238995922506,3700208,15.1238995922506,170803,3500000,5,2,1,0,1,2,0,1,1,40000,0,50000,1,0,0,0,0,0,1,0,1,40000,0,0,0,0,0,0,40000,0,1,0.2342,98.8095944210155,7225
"84","2013008257_1","2013008257","上海市",0,68,0,2,2,1,0,0,1,0,60000,11.0020998412042,2408751,14.6946189138637,2408751,14.6946189138637,1000,2400000,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.046200915826,4624
"85","2013008258_1","2013008258","上海市",0,72,1,4,4,3,0,0,1,0,99000,11.5028751291167,13201,9.48804786328076,13201,9.48804786328076,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.316136236052,5184
"86","2013008262_2","2013008262","上海市",1,71,1,5,5,4,0,0,1,0,123632,11.7250646901734,6041939,15.6142355448831,6041939,15.6142355448831,557739.25,5400000,4,2,1,1,0,1,0,1,1,20000,2e+05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,137.47714198875,5041
"87","2013008264_2","2013008264","上海市",1,63,1,4,4,3,0,0,1,0,360477,12.7951834333944,8507570,15.9564669133574,8507570,15.9564669133574,470070.0625,8e+06,4,2,0,1,1,1,0,1,1,1e+05,0,0,0,0,0,0,0,0,1,1e+05,0,0,0,0,0,0,0,0,1e+05,0,1,0.2127,163.716719094211,3969
"88","2013008267_21","2013008267","上海市",0,60,1,4,4,4,0,0,1,0,102070,11.5334141313975,5377597,15.4977521780831,5377597,15.4977521780831,372196.84375,5e+06,5,0,0,0,0,2,0,1,1,2500,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.019641526321,3600
"89","2013008279_22","2013008279","上海市",0,50,1,6,6,3,1,12,1,0,293026,12.5880166212637,11116002,16.2238962497653,11116002,16.2238962497653,949202,10100000,2,2,0,1,1,4,0,1,3,1000,50000,5e+05,1,500,0,0,1,15000,1,20000,1,30000,0,0,0,0,0,0,65500,5e-04,1,0.069,158.45816245721,2500
"90","2013008280_1","2013008280","上海市",0,56,1,4,4,4,1,12,1,0,251600,12.4355958038084,2339459,14.6654302640226,2339459,14.6654302640226,530908.875,1800000,5,3,1,1,1,1,0,1,1,3000,0,0,1,27500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27500,0.0518,1,0.0518,154.644042995698,3136
"91","2013008281_1","2013008281","上海市",1,83,1,4,4,3,0,0,1,0,124800,11.7344677349175,2012200,14.5147392088401,2012200,14.5147392088401,0,2e+06,5,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.697733021819,6889
"92","2013008302_1","2013008302","上海市",1,80,1,3,3,3,0,0,1,0,80090.484375,11.2909123291831,747566,13.5245778746636,747566,13.5245778746636,746606,0,5,1,0,0,1,2,0,0,1,574,0,746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.484701225298,6400
"93","2013008327_2","2013008327","上海市",0,61,1,3,3,3,0,0,1,0,107677,11.5868912841636,3554966.5,15.0838561978277,3554966.5,15.0838561978277,552791.5,3e+06,3,2,1,1,0,2,0,1,2,116,1e+05,0,1,40000,0,0,0,0,1,0,1,50000,0,0,0,0,0,0,90000,0.0724,1,0.1628,134.256049631025,3721
"94","2013008331_1","2013008331","上海市",0,67,1,3,3,2,0,0,1,0,104101,11.5531168607049,2570100,14.7594553666202,2570100,14.7594553666202,58000,2500000,5,0,0,0,0,1,0,1,1,3000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.474509197103,4489
"95","2013008334_1","2013008334","上海市",0,59,0,3,3,2,0,0,1,0,15600,9.65502619323763,3005441,14.9159348705916,3005441,14.9159348705916,25724,2957217,5,0,0,0,0,1,0,1,1,500,0,0,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0.2332,1,0.2332,93.2195307921047,3481
"96","2013008339_1","2013008339","上海市",0,77,1,3,3,2,0,0,1,0,91200,11.4208101760624,8654,9.06577692078483,8654,9.06577692078483,2000,0,5,1,0,1,0,3,0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.434905077651,5929
"97","2013008341_2","2013008341","上海市",1,35,1,3,3,4,1,0,1,0,1e+05,11.5129254649702,855741,13.6597230392469,855741,13.6597230392469,151682,1e+05,5,0,0,0,0,1,1,1,1,1000,0,0,0,0,0,0,0,0,1,175,0,0,0,0,0,0,0,0,175,0,1,0.0012,132.54745276196,1225
"98","2013008342_1","2013008342","上海市",0,46,1,4,4,3,1,7,1,0,133700,11.80335376309,142519,11.8672306031361,142519,11.8672306031361,124419,0,5,0,0,0,0,1,0,0,1,2000,0,1e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,139.319160056652,2116
"99","2013008353_1","2013008353","上海市",0,85,1,6,6,4,0,0,1,0,109312.21875,11.6019634588588,8415343,15.945567145323,8415343,15.945567145323,389843,8e+06,5,1,0,1,0,5,0,1,1,13000,374919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.605556100696,7225
"100","2013008367_1","2013008367","上海市",0,58,1,4,4,3,0,0,1,0,179400,12.0973732286068,4070138.5,15.2191875863238,4070138.5,15.2191875863238,993088.625,3e+06,3,3,1,1,1,1,0,1,1,0,0,3e+05,1,10000,0,0,0,0,1,0,1,3e+05,0,0,0,0,0,0,310000,0.0101,1,0.3122,146.346439032213,3364
"101","2013008370_1","2013008370","上海市",0,70,1,3,3,3,0,0,1,0,96000,11.47210347045,3009489,14.9172808548711,3009489,14.9172808548711,6833,3e+06,5,2,1,1,0,1,0,1,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.60915803671,4900
"102","2013008371_1","2013008371","上海市",0,70,1,3,3,4,0,0,1,0,102490,11.5375205118256,2133300,14.5731806345397,2133300,14.5731806345397,35075,2088375,5,0,0,0,0,1,0,1,1,7500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.114379560797,4900
"103","2013008372_21","2013008372","上海市",1,59,1,7,6,5,1,0,1,0,71203.7265625,11.1733004353914,14090633,16.4610208083448,14090633,16.4610208083448,1200433,4e+06,3,1,0,1,0,3,1,1,1,1500,1e+05,398982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.842642619517,3481
"104","2013008377_1","2013008377","上海市",0,78,1,2,2,2,0,0,1,0,108350,11.5931220069645,3102150,14.9476059774489,3102150,14.9476059774489,210700,2800000,5,2,0,1,1,1,0,1,1,10000,1e+05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,134.400477868365,6084
"105","2013008383_1","2013008383","上海市",0,75,1,4,4,5,0,0,1,0,118702,11.6843714296555,6360800,15.6656647135694,6360800,15.6656647135694,689000,5500000,5,3,1,1,1,3,0,1,1,10000,3e+05,0,1,77000,0,0,0,0,1,57000,1,150000,0,0,0,0,0,0,284000,0.1118,1,0.4122,136.524535706149,5625
"106","2013008384_1","2013008384","上海市",0,77,0,7,7,5,0,0,1,0,57095,10.9524718261357,5178100,15.459948751583,5178100,15.459948751583,525000,4600000,3,3,1,1,1,5,0,1,1,2e+05,70000,150000,1,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0.1143,1,0.1143,119.956639102297,5929
"107","2013008386_1","2013008386","上海市",0,84,0,1,1,4,0,0,1,0,69000,11.1418617835794,2013474,14.5153721463519,2013474,14.5153721463519,6924,2e+06,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.141084004387,7056
"108","2013008393_2","2013008393","上海市",0,82,1,3,3,4,0,0,1,0,100305,11.5159708231562,1267750,14.0527542336573,1267750,14.0527542336573,62750,1200000,5,1,0,1,0,2,0,1,1,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.617583999785,6724
"109","2013008395_1","2013008395","上海市",1,68,1,4,4,3,0,0,1,0,162712.5,11.9997401187747,2195296,14.6018274473359,2195296,14.6018274473359,342488.0625,1812853,5,2,1,1,0,3,0,1,1,4500,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.993762918131,4624
"110","2013008398_2","2013008398","上海市",1,64,1,3,3,4,0,0,1,0,132962.65625,11.7978235877026,8831516,15.9938372452728,8831516,15.9938372452728,761335.625,8e+06,5,3,1,1,1,3,0,1,1,1e+05,2961,76819,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0.197,1,0.197,139.188641406552,4096
"111","2013008417_1","2013008417","上海市",1,54,0,4,4,3,1,12,1,0,-625299.5,-13.3459860139389,236848,12.3751738641533,236848,12.3751738641533,233778,0,5,2,0,1,1,4,0,0,1,1000,83857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178.115342684252,2916
"112","2013008420_1","2013008420","上海市",0,64,1,4,4,2,0,0,1,0,27200,10.2109722522841,14700,9.59560277276683,14700,9.59560277276683,1000,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.263954336916,4096
"113","2013008422_1","2013008422","上海市",1,66,1,3,3,4,0,0,1,0,118291,11.680902969304,2088005,14.5517196226178,2088005,14.5517196226178,239005.03125,1800000,4,3,1,1,1,3,0,1,1,2000,50000,40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,136.443494178296,4356
"114","2013008423_1","2013008423","上海市",0,58,1,4,4,3,0,0,1,0,219180,12.2976485890174,7363100,15.8119915976792,7363100,15.8119915976792,2807000,4500000,3,2,1,1,0,3,0,1,2,2000,2e+05,1e+06,1,1000,0,0,1,80000,1,3000,1,1e+06,0,0,0,0,0,0,1084000,4e-04,1,0.3862,151.232160818961,3364
"115","2013008424_2","2013008424","上海市",1,81,1,2,2,4,0,0,1,0,96900,11.4814347978789,2834982,14.8575461459175,2834982,14.8575461459175,306432,2520000,3,0,0,0,0,2,0,1,1,2000,0,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.823345017944,6561
"116","2013008425_1","2013008425","上海市",0,36,1,7,7,4,1,13,1,0,155970.5,11.9574221657854,3321508,15.0159294546349,2951508,14.8978267841454,147808,3040000,5,2,1,1,0,2,0,1,1,30,1000,0,0,0,0,0,1,2008,1,1400,0,0,0,0,0,0,0,0,3408,0,1,0.0231,142.979944850817,1296
"117","2013008428_2","2013008428","上海市",1,36,1,7,2,4,1,2,1,0,225753.5,12.327198975035,2232589,14.6186724565597,1514589,14.2306546729919,225639,2e+06,3,2,0,1,1,2,0,1,1,1500,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,151.959834570104,1296
"118","2013008433_1","2013008433","上海市",1,71,1,5,5,3,0,0,1,0,70385,11.1617354512621,1770869.5,14.3869812268676,1770869.5,14.3869812268676,61069.515625,1700000,5,1,0,1,0,3,0,1,1,2500,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,124.58433828396,5041
"119","2013008434_1","2013008434","上海市",1,69,1,4,4,4,0,0,1,0,123043.5703125,11.7202938018128,3565948.75,15.0869407054567,3565948.75,15.0869407054567,532448.75,3e+06,5,2,1,1,0,2,0,1,1,15000,1e+05,146238,1,79720,0,0,0,0,1,10000,1,150000,0,0,0,0,0,0,239720,0.1497,1,0.4502,137.365286800811,4761
"120","2013008439_2","2013008439","上海市",1,70,1,5,5,4,0,0,1,0,102000,11.5327280922664,2416075,14.6976548806014,2416075,14.6976548806014,693075,1700000,5,0,0,0,0,1,0,1,1,3000,0,0,0,0,1,675000,0,0,1,0,0,0,0,0,0,0,0,0,675000,0,1,0.9739,133.003817250151,4900
"121","2013008444_1","2013008444","上海市",1,62,0,4,1,3,0,0,1,0,-37505,-10.5322295364037,3420500,15.0452972971832,3420500,15.0452972971832,281500,3120000,4,1,0,0,1,1,0,1,1,4500,10000,1e+05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,110.927859007495,3844
"122","2013008450_2","2013008450","上海市",0,44,1,2,2,4,1,2,1,0,72158.75,11.1866238319701,3195100,14.9771289442085,3195100,14.9771289442085,164950,3e+06,4,2,1,1,0,3,0,1,1,10000,2500,10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,125.140552758,1936
"123","2013008466_2","2013008466","上海市",1,69,1,5,5,3,0,0,1,0,279122,12.5394042412119,7907325,15.8833001030287,7307325,15.8043878276821,770324.75,7e+06,5,3,1,1,1,3,0,1,2,10000,170000,0,1,15000,0,0,0,0,1,0,1,20000,0,0,0,0,0,0,35000,0.0195,1,0.0454,157.236658724523,4761
"124","2013008468_21","2013008468","上海市",0,67,1,6,6,5,0,0,1,0,60883.17578125,11.0167121557816,3899040.25,15.1762409910712,3897040.25,15.1757279127253,389860.3125,3500000,4,3,1,1,1,3,0,1,1,0,50,0,1,50000,0,0,0,0,1,4000,1,2e+05,0,0,0,0,0,0,254000,0.1283,1,0.6515,121.367946723347,4489
"125","2013008472_2","2013008472","上海市",0,56,1,5,5,4,0,0,1,0,46905,10.7558795585601,2998571,14.9136463998163,2998571,14.9136463998163,408410.875,2553560,5,0,0,0,0,3,0,1,1,3000,30000,1e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,115.68894507825,3136
"126","2013008476_1","2013008476","上海市",1,71,1,6,6,3,0,0,1,0,113745,11.6417143798031,7264735,15.7985423780652,7264735,15.7985423780652,3506565,3750000,3,3,1,1,1,4,0,1,2,1500000,70000,3e+05,1,10000,0,0,1,5e+05,1,0,1,5e+05,0,0,0,0,0,0,1010000,0.0029,1,0.288,135.529513700915,5041
"127","2013008477_2","2013008477","上海市",1,65,1,4,4,5,0,0,1,0,112357.5,11.6294410310596,3304539.25,15.0108076115646,3304539.25,15.0108076115646,276539.3125,3e+06,4,0,0,0,0,1,0,1,1,10000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.243898694894,4225
"128","2013008478_2","2013008478","上海市",1,66,1,6,6,3,0,0,1,0,105405.984375,11.565574691229,5506304.5,15.521404266461,5506304.5,15.521404266461,970104.375,4500000,4,2,1,1,0,3,0,1,1,20000,280,3e+05,1,50000,0,0,0,0,1,0,1,150000,0,0,0,0,0,0,2e+05,0.0515,1,0.2062,133.762517938397,4356
"129","2013008484_1","2013008484","上海市",1,60,1,3,3,3,1,12,1,0,121705,11.709355362766,2775606.25,14.8363797497704,2775606.25,14.8363797497704,910706.1875,1850000,4,3,1,1,1,2,0,1,1,350000,30000,2e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,137.109003011537,3600
"130","2013008485_2","2013008485","上海市",1,37,1,4,4,4,1,12,1,0,188709.140625,12.1479621701676,3114177.25,14.9514755501158,3114177.25,14.9514755501158,94027.203125,3e+06,5,1,0,1,0,2,0,1,1,15000,17754,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,49,0,1,5e-04,147.572984887822,1369
"131","2013008486_2","2013008486","上海市",1,65,1,3,3,3,0,0,1,0,112491.0703125,11.6306291224763,3001831.25,14.9147330770706,3001831.25,14.9147330770706,505836.25,2457595,5,0,0,0,0,1,0,1,1,75000,306,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.271533784593,4225
"132","2013008491_2","2013008491","上海市",1,37,1,7,7,4,1,2,1,0,174900,12.0719696610067,1530100,14.2408436507099,1530100,14.2408436507099,510100,1e+06,3,3,1,1,1,3,0,1,1,1000,1e+05,0,1,8000,0,0,0,0,1,20000,1,1e+05,0,0,0,0,0,0,128000,0.0157,1,0.2509,145.732451496266,1369
"133","2013008494_2","2013008494","上海市",1,59,1,4,4,3,1,2,1,0,175855.5,12.0774179140693,2895543.25,14.8786833025076,2895543.25,14.8786833025076,824723.1875,2e+06,5,1,0,1,0,1,0,1,1,2000,25000,2e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145.864023471081,3481
"134","2013008496_1","2013008496","上海市",1,65,1,3,3,3,1,0,1,0,96135,11.4735087326064,6625499,15.7064362477548,6625499,15.7064362477548,1104599.25,5500000,4,2,1,1,0,4,0,1,2,5000,10000,0,1,0,0,0,0,0,1,33000,1,530000,0,0,0,0,0,0,563000,0,1,0.5097,131.641402637196,4225
"135","2013008499_1","2013008499","上海市",0,61,1,3,3,2,0,0,1,0,112462.5,11.6303751117254,6131589,15.6289644912872,6131589,15.6289644912872,582019,5515070,5,1,0,1,0,1,0,1,2,9000,75000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,135.265625239441,3721
"136","2013008500_1","2013008500","上海市",0,56,1,4,4,3,0,0,1,0,79200,11.2797315778025,337119.25,12.7281920043084,337119.25,12.7281920043084,320819.25,0,1,1,0,1,0,1,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.232344467275,3136
"137","2013008502_1","2013008502","上海市",0,69,1,3,3,3,0,0,1,0,115287.5,11.655184287544,198020,12.1961233146765,198020,12.1961233146765,163000,0,5,3,1,1,1,2,0,0,1,10000,25000,20000,1,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50000,0.3067,1,0.3067,135.843320776612,4761
"138","2013008507_2","2013008507","上海市",1,59,1,4,4,3,0,0,1,0,129502.5,11.7714554649547,5829010.5,15.5783578183642,5829010.5,15.5783578183642,784960.3125,5e+06,4,1,0,1,0,3,0,1,1,1500,15000,50000,1,50000,0,0,0,0,1,5500,0,0,0,0,0,0,0,0,55500,0.0637,1,0.0707,138.567163763412,3481
"139","2013008510_1","2013008510","上海市",0,59,1,4,4,3,0,0,1,0,400150,12.8995947557952,9031681,16.0162490653217,9031681,16.0162490653217,1074581.125,7700000,4,1,0,1,0,2,0,1,2,3000,0,350000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,166.399544863739,3481
"140","2013008511_1","2013008511","上海市",0,65,1,3,3,2,0,0,1,0,111085,11.6180509530112,3148679,14.9624935577643,3148679,14.9624935577643,88229,3e+06,5,1,1,0,0,1,0,1,1,3000,20000,65000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,134.979107946765,4225
"141","2013008516_1","2013008516","上海市",0,65,1,5,5,3,0,0,1,0,2621007,14.7790691530383,5648600,15.5469182848076,5648600,15.5469182848076,1632000,4e+06,5,0,0,0,0,3,0,1,2,3000,2000,1600000,1,5000,0,0,1,5000,0,0,1,10000,0,0,1,5000,0,0,25000,0.0031,1,0.0153,218.420885030289,4225
"142","2013008518_2","2013008518","上海市",1,61,1,3,3,3,1,8,1,0,178381,12.0916769912141,636283.25,13.3633991048134,636283.25,13.3633991048134,565133.25,0,4,1,0,1,0,2,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.208652459857,3721
"143","2013008519_1","2013008519","上海市",0,57,1,4,4,3,1,12,1,0,94075,11.4518476154616,5343900,15.4914662814487,5343900,15.4914662814487,313500,5e+06,3,0,0,0,0,2,0,1,1,10000,50000,0,0,0,0,0,0,0,1,6000,1,1e+05,0,0,0,0,0,0,106000,0,1,0.3381,131.144813807754,3249
"144","2013008522_1","2013008522","上海市",1,84,0,4,4,4,0,0,1,0,64675,11.0771300070542,2620300,14.778799372999,2620300,14.778799372999,105000,2500000,5,1,0,1,0,2,0,1,1,5000,50000,0,0,0,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,50000,0,1,0.4762,122.702809193181,7056
"145","2013008523_2","2013008523","上海市",0,58,1,4,4,4,0,0,1,0,495835.75,13.1140000016715,4814905,15.3872268730093,4814905,15.3872268730093,677755,4e+06,4,3,1,1,1,3,0,1,1,0,38667,0,0,0,0,0,0,0,1,0,1,5e+05,0,0,0,0,0,0,5e+05,0,1,0.7377,171.976996043841,3364
"146","2013008525_1","2013008525","上海市",1,83,0,7,7,4,0,0,1,0,-71785,-11.1814308195618,5035815,15.4320859379672,5035815,15.4320859379672,1021800,4e+06,4,1,1,0,0,2,0,1,1,5000,10000,4e+05,1,0,0,0,1,35000,0,0,0,0,0,0,0,0,0,0,35000,0,1,0.0343,125.024395172646,6889
"147","2013008532_1","2013008532","上海市",0,70,1,3,3,4,0,0,1,0,96375,11.4760021108656,6136096,15.6296992672784,6136096,15.6296992672784,127596,6e+06,5,0,0,0,0,2,0,1,1,10000,50000,0,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0.3919,1,0.3919,131.698624448592,4900
"148","2013008534_2","2013008534","上海市",1,73,1,7,7,3,0,0,1,0,-423480,-12.9562615664573,6494541,15.6864725358437,6494541,15.6864725358437,1433941,5e+06,4,2,1,1,0,2,0,1,1,8000,50000,1e+06,1,3e+05,0,0,0,0,1,8,0,0,0,0,0,0,0,0,300008,0.2092,1,0.2092,167.864713778459,5329
"149","2013008567_1","2013008567","上海市",0,64,0,3,3,3,0,0,1,0,72417.5,11.1902032618732,1593613.5,14.2815146371621,1593613.5,14.2815146371621,178113.53125,1400000,4,0,0,0,0,3,0,1,1,3000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.220649042037,4096
"150","2013008579_2","2013008579","上海市",1,58,1,4,4,4,1,2,1,0,81120,11.303684818825,2099490.75,14.5572053732858,2099490.75,14.5572053732858,277540.6875,1800000,4,2,1,1,0,2,0,1,1,2000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.773290483335,3364
"151","2013008586_1","2013008586","上海市",0,60,1,4,4,5,0,0,1,0,28702.783203125,10.2647493727645,323774,12.6878010205224,323774,12.6878010205224,1802,181172,4,1,0,1,0,1,0,1,1,500,795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,105.365079685669,3600
"152","2013008591_2","2013008591","上海市",1,71,1,5,5,3,0,0,1,0,96740,11.479782246377,2309100,14.6523683961905,2309100,14.6523683961905,285000,2e+06,4,2,0,1,1,3,0,1,1,5000,40000,2e+05,1,0,0,0,0,0,0,0,1,20000,0,0,0,0,0,0,20000,0,1,0.0702,131.785400424232,5041
"153","2013008604_1","2013008604","上海市",0,71,1,2,2,3,0,0,1,0,45473.5,10.7248850176856,3197791,14.9779708168946,3197791,14.9779708168946,6104,3179585,5,0,0,0,0,1,0,1,2,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.023158642577,5041
"154","2013008640_2","2013008640","上海市",1,71,1,4,4,4,0,0,1,0,143621.671875,11.8749378425588,11308314,16.241048765362,11308314,16.241048765362,253313,1.1e+07,3,2,1,1,0,4,0,1,4,5000,4611,213702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.014148764635,5041
"155","2013008642_2","2013008642","上海市",0,62,1,3,3,3,0,0,1,0,79374.5,11.2819324369626,2279404,14.63942456325,2279404,14.63942456325,259704,2e+06,3,1,1,0,0,2,0,1,1,404,7000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.281999512188,3844
"156","2013008646_2","2013008646","上海市",0,44,1,3,3,4,1,0,0,0,170669.25,12.0474827519577,2319000,14.6566466162377,2319000,14.6566466162377,264500,1900000,5,0,0,0,0,1,1,1,1,1000,5500,210000,0,0,0,0,1,0,1,0,1,45000,0,0,0,0,0,0,45000,0,1,0.1701,145.141840658719,1936
"157","2013008648_2","2013008648","上海市",1,68,1,3,3,3,0,0,1,0,2150,7.67322312112171,2052963,14.5347946734324,2052963,14.5347946734324,13963,2e+06,5,0,0,0,0,1,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8783530665168,4624
"158","2013008649_1","2013008649","上海市",1,68,1,4,4,3,0,0,1,0,144750,11.8827633954352,1522111,14.2356087450993,1522111,14.2356087450993,50211,1450000,5,1,1,0,0,1,0,1,1,211,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.200065911896,4624
"159","2013008653_1","2013008653","上海市",1,61,1,2,2,3,1,7777,1,0,102920,11.5417072663957,718565,13.4850114466585,718565,13.4850114466585,17335,7e+05,3,2,0,1,1,2,0,1,1,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.211006623171,3721
"160","2013008693_2","2013008693","上海市",1,43,1,7,7,4,1,13,1,0,310775,12.6468244566599,3388400,15.0358683915395,3388400,15.0358683915395,137400,3e+06,5,1,0,1,0,2,0,1,1,2000,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,159.942168837571,1849
"161","2013008708_1","2013008708","上海市",0,33,1,7,7,5,1,13,1,0,239105,12.3846580649802,4360796,15.2881651674689,4360796,15.2881651674689,756296,3e+06,4,3,1,1,1,3,0,1,2,1000,30000,4e+05,0,0,0,0,0,0,1,0,1,1e+05,0,0,0,0,0,0,1e+05,0,1,0.1322,153.379755386478,1089
